time,Dilution,c_r value,species,f_r,phi_R0max,abundance
0,10,100,72,0.07758620689655171,0.04155172413793103,1.1111111111111112e-05
0,10,100,73,0.07758620689655171,0.04493103448275862,1.1111111111111112e-05
0,10,100,74,0.07758620689655171,0.048310344827586206,1.1111111111111112e-05
0,10,100,75,0.07758620689655171,0.05168965517241379,1.1111111111111112e-05
0,10,100,76,0.07758620689655171,0.05506896551724138,1.1111111111111112e-05
0,10,100,77,0.07758620689655171,0.058448275862068966,1.1111111111111112e-05
0,10,100,78,0.07758620689655171,0.06182758620689655,1.1111111111111112e-05
0,10,100,79,0.07758620689655171,0.06520689655172414,1.1111111111111112e-05
0,10,100,80,0.07758620689655171,0.06858620689655172,1.1111111111111112e-05
0,10,100,81,0.07758620689655171,0.07196551724137931,1.1111111111111112e-05
0,10,100,82,0.07758620689655171,0.07534482758620689,1.1111111111111112e-05
0,10,100,83,0.07758620689655171,0.07872413793103449,1.1111111111111112e-05
0,10,100,84,0.07758620689655171,0.08210344827586206,1.1111111111111112e-05
0,10,100,85,0.07758620689655171,0.08548275862068966,1.1111111111111112e-05
0,10,100,86,0.07758620689655171,0.08886206896551724,1.1111111111111112e-05
0,10,100,87,0.07758620689655171,0.09224137931034483,1.1111111111111112e-05
0,10,100,88,0.07758620689655171,0.09562068965517241,1.1111111111111112e-05
0,10,100,89,0.07758620689655171,0.099,1.1111111111111112e-05
0,10,100,90,0.11137931034482758,0.001,1.1111111111111112e-05
0,10,100,91,0.11137931034482758,0.004379310344827586,1.1111111111111112e-05
0,10,100,92,0.11137931034482758,0.007758620689655172,1.1111111111111112e-05
0,10,100,93,0.11137931034482758,0.011137931034482757,1.1111111111111112e-05
0,10,100,94,0.11137931034482758,0.014517241379310344,1.1111111111111112e-05
0,10,100,95,0.11137931034482758,0.01789655172413793,1.1111111111111112e-05
0,10,100,96,0.11137931034482758,0.021275862068965517,1.1111111111111112e-05
0,10,100,97,0.11137931034482758,0.024655172413793103,1.1111111111111112e-05
0,10,100,98,0.11137931034482758,0.02803448275862069,1.1111111111111112e-05
0,10,100,99,0.11137931034482758,0.03141379310344827,1.1111111111111112e-05
0,10,100,100,0.11137931034482758,0.03479310344827586,1.1111111111111112e-05
0,10,100,101,0.11137931034482758,0.038172413793103446,1.1111111111111112e-05
0,10,100,102,0.11137931034482758,0.04155172413793103,1.1111111111111112e-05
0,10,100,103,0.11137931034482758,0.04493103448275862,1.1111111111111112e-05
0,10,100,104,0.11137931034482758,0.048310344827586206,1.1111111111111112e-05
0,10,100,105,0.11137931034482758,0.05168965517241379,1.1111111111111112e-05
0,10,100,106,0.11137931034482758,0.05506896551724138,1.1111111111111112e-05
0,10,100,107,0.11137931034482758,0.058448275862068966,1.1111111111111112e-05
0,10,100,108,0.11137931034482758,0.06182758620689655,1.1111111111111112e-05
0,10,100,109,0.11137931034482758,0.06520689655172414,1.1111111111111112e-05
0,10,100,110,0.11137931034482758,0.06858620689655172,1.1111111111111112e-05
0,10,100,111,0.11137931034482758,0.07196551724137931,1.1111111111111112e-05
0,10,100,112,0.11137931034482758,0.07534482758620689,1.1111111111111112e-05
0,10,100,113,0.11137931034482758,0.07872413793103449,1.1111111111111112e-05
0,10,100,114,0.11137931034482758,0.08210344827586206,1.1111111111111112e-05
0,10,100,115,0.11137931034482758,0.08548275862068966,1.1111111111111112e-05
0,10,100,116,0.11137931034482758,0.08886206896551724,1.1111111111111112e-05
0,10,100,117,0.11137931034482758,0.09224137931034483,1.1111111111111112e-05
0,10,100,118,0.11137931034482758,0.09562068965517241,1.1111111111111112e-05
0,10,100,119,0.11137931034482758,0.099,1.1111111111111112e-05
0,10,100,120,0.14517241379310344,0.001,1.1111111111111112e-05
0,10,100,121,0.14517241379310344,0.004379310344827586,1.1111111111111112e-05
0,10,100,122,0.14517241379310344,0.007758620689655172,1.1111111111111112e-05
0,10,100,123,0.14517241379310344,0.011137931034482757,1.1111111111111112e-05
0,10,100,124,0.14517241379310344,0.014517241379310344,1.1111111111111112e-05
0,10,100,125,0.14517241379310344,0.01789655172413793,1.1111111111111112e-05
0,10,100,126,0.14517241379310344,0.021275862068965517,1.1111111111111112e-05
0,10,100,127,0.14517241379310344,0.024655172413793103,1.1111111111111112e-05
0,10,100,128,0.14517241379310344,0.02803448275862069,1.1111111111111112e-05
0,10,100,129,0.14517241379310344,0.03141379310344827,1.1111111111111112e-05
0,10,100,130,0.14517241379310344,0.03479310344827586,1.1111111111111112e-05
0,10,100,131,0.14517241379310344,0.038172413793103446,1.1111111111111112e-05
0,10,100,132,0.14517241379310344,0.04155172413793103,1.1111111111111112e-05
0,10,100,133,0.14517241379310344,0.04493103448275862,1.1111111111111112e-05
0,10,100,134,0.14517241379310344,0.048310344827586206,1.1111111111111112e-05
0,10,100,135,0.14517241379310344,0.05168965517241379,1.1111111111111112e-05
0,10,100,136,0.14517241379310344,0.05506896551724138,1.1111111111111112e-05
0,10,100,137,0.14517241379310344,0.058448275862068966,1.1111111111111112e-05
0,10,100,138,0.14517241379310344,0.06182758620689655,1.1111111111111112e-05
0,10,100,139,0.14517241379310344,0.06520689655172414,1.1111111111111112e-05
0,10,100,140,0.14517241379310344,0.06858620689655172,1.1111111111111112e-05
0,10,100,141,0.14517241379310344,0.07196551724137931,1.1111111111111112e-05
0,10,100,142,0.14517241379310344,0.07534482758620689,1.1111111111111112e-05
0,10,100,143,0.14517241379310344,0.07872413793103449,1.1111111111111112e-05
0,10,100,144,0.14517241379310344,0.08210344827586206,1.1111111111111112e-05
0,10,100,145,0.14517241379310344,0.08548275862068966,1.1111111111111112e-05
0,10,100,146,0.14517241379310344,0.08886206896551724,1.1111111111111112e-05
0,10,100,147,0.14517241379310344,0.09224137931034483,1.1111111111111112e-05
0,10,100,148,0.14517241379310344,0.09562068965517241,1.1111111111111112e-05
0,10,100,149,0.14517241379310344,0.099,1.1111111111111112e-05
0,10,100,150,0.1789655172413793,0.001,1.1111111111111112e-05
0,10,100,151,0.1789655172413793,0.004379310344827586,1.1111111111111112e-05
0,10,100,152,0.1789655172413793,0.007758620689655172,1.1111111111111112e-05
0,10,100,153,0.1789655172413793,0.011137931034482757,1.1111111111111112e-05
0,10,100,154,0.1789655172413793,0.014517241379310344,1.1111111111111112e-05
0,10,100,155,0.1789655172413793,0.01789655172413793,1.1111111111111112e-05
0,10,100,156,0.1789655172413793,0.021275862068965517,1.1111111111111112e-05
0,10,100,157,0.1789655172413793,0.024655172413793103,1.1111111111111112e-05
0,10,100,158,0.1789655172413793,0.02803448275862069,1.1111111111111112e-05
0,10,100,159,0.1789655172413793,0.03141379310344827,1.1111111111111112e-05
0,10,100,160,0.1789655172413793,0.03479310344827586,1.1111111111111112e-05
0,10,100,161,0.1789655172413793,0.038172413793103446,1.1111111111111112e-05
0,10,100,162,0.1789655172413793,0.04155172413793103,1.1111111111111112e-05
0,10,100,163,0.1789655172413793,0.04493103448275862,1.1111111111111112e-05
0,10,100,164,0.1789655172413793,0.048310344827586206,1.1111111111111112e-05
0,10,100,165,0.1789655172413793,0.05168965517241379,1.1111111111111112e-05
0,10,100,166,0.1789655172413793,0.05506896551724138,1.1111111111111112e-05
0,10,100,167,0.1789655172413793,0.058448275862068966,1.1111111111111112e-05
0,10,100,168,0.1789655172413793,0.06182758620689655,1.1111111111111112e-05
0,10,100,169,0.1789655172413793,0.06520689655172414,1.1111111111111112e-05
0,10,100,170,0.1789655172413793,0.06858620689655172,1.1111111111111112e-05
0,10,100,171,0.1789655172413793,0.07196551724137931,1.1111111111111112e-05
0,10,100,172,0.1789655172413793,0.07534482758620689,1.1111111111111112e-05
0,10,100,173,0.1789655172413793,0.07872413793103449,1.1111111111111112e-05
0,10,100,174,0.1789655172413793,0.08210344827586206,1.1111111111111112e-05
0,10,100,175,0.1789655172413793,0.08548275862068966,1.1111111111111112e-05
0,10,100,176,0.1789655172413793,0.08886206896551724,1.1111111111111112e-05
0,10,100,177,0.1789655172413793,0.09224137931034483,1.1111111111111112e-05
0,10,100,178,0.1789655172413793,0.09562068965517241,1.1111111111111112e-05
0,10,100,179,0.1789655172413793,0.099,1.1111111111111112e-05
0,10,100,180,0.21275862068965518,0.001,1.1111111111111112e-05
0,10,100,181,0.21275862068965518,0.004379310344827586,1.1111111111111112e-05
0,10,100,182,0.21275862068965518,0.007758620689655172,1.1111111111111112e-05
0,10,100,183,0.21275862068965518,0.011137931034482757,1.1111111111111112e-05
0,10,100,184,0.21275862068965518,0.014517241379310344,1.1111111111111112e-05
0,10,100,185,0.21275862068965518,0.01789655172413793,1.1111111111111112e-05
0,10,100,186,0.21275862068965518,0.021275862068965517,1.1111111111111112e-05
0,10,100,187,0.21275862068965518,0.024655172413793103,1.1111111111111112e-05
0,10,100,188,0.21275862068965518,0.02803448275862069,1.1111111111111112e-05
0,10,100,189,0.21275862068965518,0.03141379310344827,1.1111111111111112e-05
0,10,100,190,0.21275862068965518,0.03479310344827586,1.1111111111111112e-05
0,10,100,191,0.21275862068965518,0.038172413793103446,1.1111111111111112e-05
0,10,100,192,0.21275862068965518,0.04155172413793103,1.1111111111111112e-05
0,10,100,193,0.21275862068965518,0.04493103448275862,1.1111111111111112e-05
0,10,100,194,0.21275862068965518,0.048310344827586206,1.1111111111111112e-05
0,10,100,195,0.21275862068965518,0.05168965517241379,1.1111111111111112e-05
0,10,100,196,0.21275862068965518,0.05506896551724138,1.1111111111111112e-05
0,10,100,197,0.21275862068965518,0.058448275862068966,1.1111111111111112e-05
0,10,100,198,0.21275862068965518,0.06182758620689655,1.1111111111111112e-05
0,10,100,199,0.21275862068965518,0.06520689655172414,1.1111111111111112e-05
0,10,100,200,0.21275862068965518,0.06858620689655172,1.1111111111111112e-05
0,10,100,201,0.21275862068965518,0.07196551724137931,1.1111111111111112e-05
0,10,100,202,0.21275862068965518,0.07534482758620689,1.1111111111111112e-05
0,10,100,203,0.21275862068965518,0.07872413793103449,1.1111111111111112e-05
0,10,100,204,0.21275862068965518,0.08210344827586206,1.1111111111111112e-05
0,10,100,205,0.21275862068965518,0.08548275862068966,1.1111111111111112e-05
0,10,100,206,0.21275862068965518,0.08886206896551724,1.1111111111111112e-05
0,10,100,207,0.21275862068965518,0.09224137931034483,1.1111111111111112e-05
0,10,100,208,0.21275862068965518,0.09562068965517241,1.1111111111111112e-05
0,10,100,209,0.21275862068965518,0.099,1.1111111111111112e-05
0,10,100,210,0.24655172413793103,0.001,1.1111111111111112e-05
0,10,100,211,0.24655172413793103,0.004379310344827586,1.1111111111111112e-05
0,10,100,212,0.24655172413793103,0.007758620689655172,1.1111111111111112e-05
0,10,100,213,0.24655172413793103,0.011137931034482757,1.1111111111111112e-05
0,10,100,214,0.24655172413793103,0.014517241379310344,1.1111111111111112e-05
0,10,100,215,0.24655172413793103,0.01789655172413793,1.1111111111111112e-05
0,10,100,216,0.24655172413793103,0.021275862068965517,1.1111111111111112e-05
0,10,100,217,0.24655172413793103,0.024655172413793103,1.1111111111111112e-05
0,10,100,218,0.24655172413793103,0.02803448275862069,1.1111111111111112e-05
0,10,100,219,0.24655172413793103,0.03141379310344827,1.1111111111111112e-05
0,10,100,220,0.24655172413793103,0.03479310344827586,1.1111111111111112e-05
0,10,100,221,0.24655172413793103,0.038172413793103446,1.1111111111111112e-05
0,10,100,222,0.24655172413793103,0.04155172413793103,1.1111111111111112e-05
0,10,100,223,0.24655172413793103,0.04493103448275862,1.1111111111111112e-05
0,10,100,224,0.24655172413793103,0.048310344827586206,1.1111111111111112e-05
0,10,100,225,0.24655172413793103,0.05168965517241379,1.1111111111111112e-05
0,10,100,226,0.24655172413793103,0.05506896551724138,1.1111111111111112e-05
0,10,100,227,0.24655172413793103,0.058448275862068966,1.1111111111111112e-05
0,10,100,228,0.24655172413793103,0.06182758620689655,1.1111111111111112e-05
0,10,100,229,0.24655172413793103,0.06520689655172414,1.1111111111111112e-05
0,10,100,230,0.24655172413793103,0.06858620689655172,1.1111111111111112e-05
0,10,100,231,0.24655172413793103,0.07196551724137931,1.1111111111111112e-05
0,10,100,232,0.24655172413793103,0.07534482758620689,1.1111111111111112e-05
0,10,100,233,0.24655172413793103,0.07872413793103449,1.1111111111111112e-05
0,10,100,234,0.24655172413793103,0.08210344827586206,1.1111111111111112e-05
0,10,100,235,0.24655172413793103,0.08548275862068966,1.1111111111111112e-05
0,10,100,236,0.24655172413793103,0.08886206896551724,1.1111111111111112e-05
0,10,100,237,0.24655172413793103,0.09224137931034483,1.1111111111111112e-05
0,10,100,238,0.24655172413793103,0.09562068965517241,1.1111111111111112e-05
0,10,100,239,0.24655172413793103,0.099,1.1111111111111112e-05
0,10,100,240,0.2803448275862069,0.001,1.1111111111111112e-05
0,10,100,241,0.2803448275862069,0.004379310344827586,1.1111111111111112e-05
0,10,100,242,0.2803448275862069,0.007758620689655172,1.1111111111111112e-05
0,10,100,243,0.2803448275862069,0.011137931034482757,1.1111111111111112e-05
0,10,100,244,0.2803448275862069,0.014517241379310344,1.1111111111111112e-05
0,10,100,245,0.2803448275862069,0.01789655172413793,1.1111111111111112e-05
0,10,100,246,0.2803448275862069,0.021275862068965517,1.1111111111111112e-05
0,10,100,247,0.2803448275862069,0.024655172413793103,1.1111111111111112e-05
0,10,100,248,0.2803448275862069,0.02803448275862069,1.1111111111111112e-05
0,10,100,249,0.2803448275862069,0.03141379310344827,1.1111111111111112e-05
0,10,100,250,0.2803448275862069,0.03479310344827586,1.1111111111111112e-05
0,10,100,251,0.2803448275862069,0.038172413793103446,1.1111111111111112e-05
0,10,100,252,0.2803448275862069,0.04155172413793103,1.1111111111111112e-05
0,10,100,253,0.2803448275862069,0.04493103448275862,1.1111111111111112e-05
0,10,100,254,0.2803448275862069,0.048310344827586206,1.1111111111111112e-05
0,10,100,255,0.2803448275862069,0.05168965517241379,1.1111111111111112e-05
0,10,100,256,0.2803448275862069,0.05506896551724138,1.1111111111111112e-05
0,10,100,257,0.2803448275862069,0.058448275862068966,1.1111111111111112e-05
0,10,100,258,0.2803448275862069,0.06182758620689655,1.1111111111111112e-05
0,10,100,259,0.2803448275862069,0.06520689655172414,1.1111111111111112e-05
0,10,100,260,0.2803448275862069,0.06858620689655172,1.1111111111111112e-05
0,10,100,261,0.2803448275862069,0.07196551724137931,1.1111111111111112e-05
0,10,100,262,0.2803448275862069,0.07534482758620689,1.1111111111111112e-05
0,10,100,263,0.2803448275862069,0.07872413793103449,1.1111111111111112e-05
0,10,100,264,0.2803448275862069,0.08210344827586206,1.1111111111111112e-05
0,10,100,265,0.2803448275862069,0.08548275862068966,1.1111111111111112e-05
0,10,100,266,0.2803448275862069,0.08886206896551724,1.1111111111111112e-05
0,10,100,267,0.2803448275862069,0.09224137931034483,1.1111111111111112e-05
0,10,100,268,0.2803448275862069,0.09562068965517241,1.1111111111111112e-05
0,10,100,269,0.2803448275862069,0.099,1.1111111111111112e-05
0,10,100,270,0.31413793103448273,0.001,1.1111111111111112e-05
0,10,100,271,0.31413793103448273,0.004379310344827586,1.1111111111111112e-05
0,10,100,272,0.31413793103448273,0.007758620689655172,1.1111111111111112e-05
0,10,100,273,0.31413793103448273,0.011137931034482757,1.1111111111111112e-05
0,10,100,274,0.31413793103448273,0.014517241379310344,1.1111111111111112e-05
0,10,100,275,0.31413793103448273,0.01789655172413793,1.1111111111111112e-05
0,10,100,276,0.31413793103448273,0.021275862068965517,1.1111111111111112e-05
0,10,100,277,0.31413793103448273,0.024655172413793103,1.1111111111111112e-05
0,10,100,278,0.31413793103448273,0.02803448275862069,1.1111111111111112e-05
0,10,100,279,0.31413793103448273,0.03141379310344827,1.1111111111111112e-05
0,10,100,280,0.31413793103448273,0.03479310344827586,1.1111111111111112e-05
0,10,100,281,0.31413793103448273,0.038172413793103446,1.1111111111111112e-05
0,10,100,282,0.31413793103448273,0.04155172413793103,1.1111111111111112e-05
0,10,100,283,0.31413793103448273,0.04493103448275862,1.1111111111111112e-05
0,10,100,284,0.31413793103448273,0.048310344827586206,1.1111111111111112e-05
0,10,100,285,0.31413793103448273,0.05168965517241379,1.1111111111111112e-05
0,10,100,286,0.31413793103448273,0.05506896551724138,1.1111111111111112e-05
0,10,100,287,0.31413793103448273,0.058448275862068966,1.1111111111111112e-05
0,10,100,288,0.31413793103448273,0.06182758620689655,1.1111111111111112e-05
0,10,100,289,0.31413793103448273,0.06520689655172414,1.1111111111111112e-05
0,10,100,290,0.31413793103448273,0.06858620689655172,1.1111111111111112e-05
0,10,100,291,0.31413793103448273,0.07196551724137931,1.1111111111111112e-05
0,10,100,292,0.31413793103448273,0.07534482758620689,1.1111111111111112e-05
0,10,100,293,0.31413793103448273,0.07872413793103449,1.1111111111111112e-05
0,10,100,294,0.31413793103448273,0.08210344827586206,1.1111111111111112e-05
0,10,100,295,0.31413793103448273,0.08548275862068966,1.1111111111111112e-05
0,10,100,296,0.31413793103448273,0.08886206896551724,1.1111111111111112e-05
0,10,100,297,0.31413793103448273,0.09224137931034483,1.1111111111111112e-05
0,10,100,298,0.31413793103448273,0.09562068965517241,1.1111111111111112e-05
0,10,100,299,0.31413793103448273,0.099,1.1111111111111112e-05
0,10,100,300,0.3479310344827586,0.001,1.1111111111111112e-05
0,10,100,301,0.3479310344827586,0.004379310344827586,1.1111111111111112e-05
0,10,100,302,0.3479310344827586,0.007758620689655172,1.1111111111111112e-05
0,10,100,303,0.3479310344827586,0.011137931034482757,1.1111111111111112e-05
0,10,100,304,0.3479310344827586,0.014517241379310344,1.1111111111111112e-05
0,10,100,305,0.3479310344827586,0.01789655172413793,1.1111111111111112e-05
0,10,100,306,0.3479310344827586,0.021275862068965517,1.1111111111111112e-05
0,10,100,307,0.3479310344827586,0.024655172413793103,1.1111111111111112e-05
0,10,100,308,0.3479310344827586,0.02803448275862069,1.1111111111111112e-05
0,10,100,309,0.3479310344827586,0.03141379310344827,1.1111111111111112e-05
0,10,100,310,0.3479310344827586,0.03479310344827586,1.1111111111111112e-05
0,10,100,311,0.3479310344827586,0.038172413793103446,1.1111111111111112e-05
0,10,100,312,0.3479310344827586,0.04155172413793103,1.1111111111111112e-05
0,10,100,313,0.3479310344827586,0.04493103448275862,1.1111111111111112e-05
0,10,100,314,0.3479310344827586,0.048310344827586206,1.1111111111111112e-05
0,10,100,315,0.3479310344827586,0.05168965517241379,1.1111111111111112e-05
0,10,100,316,0.3479310344827586,0.05506896551724138,1.1111111111111112e-05
0,10,100,317,0.3479310344827586,0.058448275862068966,1.1111111111111112e-05
0,10,100,318,0.3479310344827586,0.06182758620689655,1.1111111111111112e-05
0,10,100,319,0.3479310344827586,0.06520689655172414,1.1111111111111112e-05
0,10,100,320,0.3479310344827586,0.06858620689655172,1.1111111111111112e-05
0,10,100,321,0.3479310344827586,0.07196551724137931,1.1111111111111112e-05
0,10,100,322,0.3479310344827586,0.07534482758620689,1.1111111111111112e-05
0,10,100,323,0.3479310344827586,0.07872413793103449,1.1111111111111112e-05
0,10,100,324,0.3479310344827586,0.08210344827586206,1.1111111111111112e-05
0,10,100,325,0.3479310344827586,0.08548275862068966,1.1111111111111112e-05
0,10,100,326,0.3479310344827586,0.08886206896551724,1.1111111111111112e-05
0,10,100,327,0.3479310344827586,0.09224137931034483,1.1111111111111112e-05
0,10,100,328,0.3479310344827586,0.09562068965517241,1.1111111111111112e-05
0,10,100,329,0.3479310344827586,0.099,1.1111111111111112e-05
0,10,100,330,0.38172413793103444,0.001,1.1111111111111112e-05
0,10,100,331,0.38172413793103444,0.004379310344827586,1.1111111111111112e-05
0,10,100,332,0.38172413793103444,0.007758620689655172,1.1111111111111112e-05
0,10,100,333,0.38172413793103444,0.011137931034482757,1.1111111111111112e-05
0,10,100,334,0.38172413793103444,0.014517241379310344,1.1111111111111112e-05
0,10,100,335,0.38172413793103444,0.01789655172413793,1.1111111111111112e-05
0,10,100,336,0.38172413793103444,0.021275862068965517,1.1111111111111112e-05
0,10,100,337,0.38172413793103444,0.024655172413793103,1.1111111111111112e-05
0,10,100,338,0.38172413793103444,0.02803448275862069,1.1111111111111112e-05
0,10,100,339,0.38172413793103444,0.03141379310344827,1.1111111111111112e-05
0,10,100,340,0.38172413793103444,0.03479310344827586,1.1111111111111112e-05
0,10,100,341,0.38172413793103444,0.038172413793103446,1.1111111111111112e-05
0,10,100,342,0.38172413793103444,0.04155172413793103,1.1111111111111112e-05
0,10,100,343,0.38172413793103444,0.04493103448275862,1.1111111111111112e-05
0,10,100,344,0.38172413793103444,0.048310344827586206,1.1111111111111112e-05
0,10,100,345,0.38172413793103444,0.05168965517241379,1.1111111111111112e-05
0,10,100,346,0.38172413793103444,0.05506896551724138,1.1111111111111112e-05
0,10,100,347,0.38172413793103444,0.058448275862068966,1.1111111111111112e-05
0,10,100,348,0.38172413793103444,0.06182758620689655,1.1111111111111112e-05
0,10,100,349,0.38172413793103444,0.06520689655172414,1.1111111111111112e-05
0,10,100,350,0.38172413793103444,0.06858620689655172,1.1111111111111112e-05
0,10,100,351,0.38172413793103444,0.07196551724137931,1.1111111111111112e-05
0,10,100,352,0.38172413793103444,0.07534482758620689,1.1111111111111112e-05
0,10,100,353,0.38172413793103444,0.07872413793103449,1.1111111111111112e-05
0,10,100,354,0.38172413793103444,0.08210344827586206,1.1111111111111112e-05
0,10,100,355,0.38172413793103444,0.08548275862068966,1.1111111111111112e-05
0,10,100,356,0.38172413793103444,0.08886206896551724,1.1111111111111112e-05
0,10,100,357,0.38172413793103444,0.09224137931034483,1.1111111111111112e-05
0,10,100,358,0.38172413793103444,0.09562068965517241,1.1111111111111112e-05
0,10,100,359,0.38172413793103444,0.099,1.1111111111111112e-05
0,10,100,360,0.41551724137931034,0.001,1.1111111111111112e-05
0,10,100,361,0.41551724137931034,0.004379310344827586,1.1111111111111112e-05
0,10,100,362,0.41551724137931034,0.007758620689655172,1.1111111111111112e-05
0,10,100,363,0.41551724137931034,0.011137931034482757,1.1111111111111112e-05
0,10,100,364,0.41551724137931034,0.014517241379310344,1.1111111111111112e-05
0,10,100,365,0.41551724137931034,0.01789655172413793,1.1111111111111112e-05
0,10,100,366,0.41551724137931034,0.021275862068965517,1.1111111111111112e-05
0,10,100,367,0.41551724137931034,0.024655172413793103,1.1111111111111112e-05
0,10,100,368,0.41551724137931034,0.02803448275862069,1.1111111111111112e-05
0,10,100,369,0.41551724137931034,0.03141379310344827,1.1111111111111112e-05
0,10,100,370,0.41551724137931034,0.03479310344827586,1.1111111111111112e-05
0,10,100,371,0.41551724137931034,0.038172413793103446,1.1111111111111112e-05
0,10,100,372,0.41551724137931034,0.04155172413793103,1.1111111111111112e-05
0,10,100,373,0.41551724137931034,0.04493103448275862,1.1111111111111112e-05
